event_key,event_name,season,region,event_type,player,team,role,agents,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,headshot_pct,clutch_pct
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Klaus,VL,,,187,0.99,190.0,0.96,66%,128.1,0.70,0.19,0.09,0.10,34%,17%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,UdoTan,GE,,,353,0.99,206.7,1.02,72%,136.1,0.74,0.13,0.13,0.08,31%,19%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,t3xture,GEN,,,266,0.98,223.5,1.03,68%,138.7,0.78,0.13,0.16,0.19,22%,17%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,BeYN,KRX,,,339,0.98,181.6,0.97,72%,118.7,0.64,0.29,0.06,0.05,27%,13%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,kellyS,TS,,,133,0.97,218.6,1.00,73%,135.8,0.77,0.24,0.09,0.17,25%,15%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Kr1stal,GE,,,353,0.97,168.7,0.94,72%,118.8,0.60,0.26,0.05,0.07,28%,12%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Kushy,RRQ,,,348,0.97,185.1,0.91,72%,125.4,0.63,0.24,0.07,0.05,28%,11%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Akame,DFM,,,323,0.96,177.0,0.91,71%,123.5,0.62,0.25,0.05,0.06,29%,6%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Leviathan,FS,,,237,0.96,190.7,0.93,75%,126.1,0.66,0.40,0.05,0.08,38%,20%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Ash,GEN,,,266,0.95,156.2,0.91,75%,97.2,0.55,0.40,0.05,0.08,28%,14%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,eKo,ZETA,,,198,0.95,206.4,0.99,72%,130.1,0.74,0.22,0.16,0.14,19%,6%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,something,PRX,,,432,0.94,185.2,1.00,68%,124.4,0.69,0.17,0.10,0.13,27%,18%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Francis,NS,,,250,0.94,211.0,0.98,70%,129.1,0.71,0.24,0.17,0.16,26%,31%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,JessieVash,TS,,,133,0.94,201.6,0.93,74%,131.6,0.71,0.26,0.05,0.05,29%,5%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,BerserX,TS,,,133,0.94,192.3,0.91,71%,129.1,0.65,0.26,0.05,0.05,20%,11%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,ZynX,GEN,,,266,0.94,209.8,1.00,65%,140.6,0.76,0.20,0.13,0.14,35%,10%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,d4v41,PRX,,,432,0.93,187.3,0.94,72%,124.8,0.66,0.23,0.11,0.08,24%,
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,yatsuka,DFM,,,323,0.93,183.6,0.94,67%,116.9,0.67,0.17,0.15,0.14,28%,23%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,SSeeS,DFM,,,323,0.91,161.3,0.85,71%,103.5,0.57,0.40,0.03,0.06,24%,5%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,stax,T1,,,346,0.90,156.9,0.85,73%,106.4,0.54,0.28,0.05,0.04,23%,16%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Xdll,ZETA,,,198,0.88,167.1,0.85,65%,112.3,0.61,0.23,0.08,0.06,29%,20%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Monyet,RRQ,,,348,0.87,196.0,0.82,68%,132.5,0.65,0.30,0.11,0.21,27%,17%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Caedye,DFM,,,323,0.87,199.0,0.87,65%,132.0,0.69,0.20,0.11,0.13,32%,26%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,JitBoyS,FS,,,237,0.87,166.8,0.84,73%,110.1,0.58,0.27,0.11,0.13,30%,11%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Lakia,GEN,,,266,0.86,170.5,0.76,71%,118.4,0.54,0.35,0.06,0.07,23%,10%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Hermes,KRX,,,339,0.85,172.9,0.88,69%,110.5,0.61,0.25,0.12,0.14,27%,13%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,crazyguy,RRQ,,,348,0.85,155.6,0.83,66%,103.7,0.57,0.30,0.05,0.12,29%,23%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Absol,ZETA,,,198,0.85,196.4,0.91,70%,122.4,0.68,0.20,0.13,0.15,18%,4%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,oonzmlp,VL,,,187,0.81,164.6,0.78,66%,109.2,0.56,0.23,0.07,0.12,29%,15%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,SyouTa,ZETA,,,198,0.80,155.6,0.80,66%,104.8,0.57,0.18,0.06,0.08,37%,12%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,TenTen,TS,,,133,0.79,171.0,0.76,64%,109.0,0.60,0.18,0.14,0.20,17%,21%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,thyy,FS,,,237,0.78,169.1,0.77,70%,114.8,0.57,0.21,0.08,0.11,25%,4%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,Sylvan,TS,,,133,0.75,141.6,0.64,68%,88.1,0.47,0.37,0.07,0.12,27%,7%
kickoff_pacific_2026,VCT 2026: Pacific Kickoff,2026,pacific,kickoff,C1ndeR,VL,,,187,0.66,131.3,0.56,66%,85.7,0.43,0.40,0.07,0.08,27%,8%
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,happywei,XLG,,,293,1.33,239.0,1.49,77%,156.1,0.86,0.37,0.08,0.05,34%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Yuicaw,JDG,,,357,1.21,210.0,1.05,73%,146.2,0.71,0.29,0.11,0.07,29%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,AAAAY,FPX,,,141,1.20,200.4,1.07,62%,147.3,0.76,0.06,0.06,0.05,35%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,vo0kashu,DRG,,,291,1.19,219.9,1.25,71%,143.9,0.78,0.18,0.05,0.03,27%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Shr1mp,AG,,,264,1.15,203.9,1.14,72%,130.9,0.72,0.25,0.08,0.03,30%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,CHICHOO,EDG,,,400,1.14,202.2,1.15,74%,138.1,0.73,0.26,0.08,0.05,30%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,BerLIN,FPX,,,141,1.12,167.9,0.79,72%,119.7,0.58,0.35,0.07,0.13,36%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,f4ngeer,AG,,,264,1.11,230.7,1.28,72%,142.2,0.84,0.17,0.21,0.15,33%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,whzy,BLG,,,435,1.11,233.5,1.11,75%,149.0,0.82,0.22,0.17,0.16,25%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,splash,TYL,,,348,1.09,251.4,1.16,69%,157.5,0.88,0.23,0.18,0.17,29%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Erv,TYL,,,348,1.08,202.4,1.10,73%,124.3,0.72,0.44,0.06,0.07,32%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,deLb,TE,,,277,1.07,215.9,1.05,69%,151.9,0.76,0.20,0.15,0.11,39%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,K1ra,AG,,,264,1.07,212.1,1.13,71%,137.1,0.75,0.31,0.10,0.14,27%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Rarga,XLG,,,293,1.05,237.4,1.22,74%,148.8,0.85,0.14,0.16,0.13,35%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,iamgrq,AG,,,264,1.05,195.3,1.04,75%,130.0,0.69,0.36,0.07,0.07,24%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Lysoar,XLG,,,293,1.04,188.8,1.09,78%,121.2,0.67,0.30,0.05,0.04,21%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,rushia,BLG,,,435,1.04,201.5,1.05,71%,131.4,0.70,0.25,0.12,0.11,25%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Haodong,TEC,,,255,1.04,177.5,0.99,72%,118.4,0.64,0.35,0.07,0.07,28%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,yosemite,WOL,,,289,1.03,215.9,0.99,67%,151.6,0.74,0.22,0.10,0.11,28%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Scales,TYL,,,348,1.03,196.5,1.07,70%,129.9,0.69,0.21,0.09,0.06,35%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Smoggy,EDG,,,400,1.02,190.8,1.03,72%,119.5,0.68,0.37,0.06,0.06,35%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Knight,BLG,,,234,1.02,177.8,1.06,72%,123.1,0.63,0.25,0.06,0.09,25%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,OBONE,NOVA,,,148,1.02,171.6,0.76,66%,127.9,0.56,0.41,0.06,0.10,34%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,jkuro,JDG,,,357,1.01,195.1,0.99,74%,120.0,0.69,0.45,0.07,0.07,31%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Setrod,FPX,,,141,1.01,184.9,0.85,75%,138.0,0.66,0.28,0.09,0.10,37%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,stew,JDG,,,357,1.01,215.6,1.07,72%,135.6,0.77,0.19,0.15,0.13,28%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Kai,TE,,,277,1.01,209.7,1.05,72%,134.5,0.75,0.15,0.16,0.13,30%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Coco,TEC,,,255,1.01,199.3,1.06,71%,139.7,0.70,0.29,0.06,0.10,37%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Dynamite,TEC,,,255,1.01,196.1,1.00,67%,129.1,0.71,0.18,0.11,0.14,27%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,lucas,TEC,,,255,1.01,202.6,1.06,74%,134.7,0.73,0.22,0.07,0.09,23%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,nephh,BLG,,,435,1.01,196.1,0.96,75%,129.4,0.67,0.34,0.08,0.08,24%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,slowly,TYL,,,348,1.00,219.4,1.07,70%,139.4,0.77,0.24,0.14,0.13,30%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,ZmjjKK,EDG,,,400,0.98,230.6,1.07,68%,148.1,0.83,0.14,0.22,0.16,23%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Nicc,DRG,,,291,0.98,181.9,0.97,72%,120.1,0.65,0.26,0.06,0.05,32%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,jowa,WOL,,,289,0.98,209.0,0.99,72%,127.0,0.70,0.41,0.10,0.10,30%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,qiutiaN,WOL,,,289,0.97,191.0,0.92,70%,134.0,0.65,0.23,0.15,0.13,26%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,cb,EDG,,,400,0.97,198.1,0.96,65%,130.2,0.70,0.22,0.10,0.14,25%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,sword9,TYL,,,348,0.96,168.2,0.98,70%,110.8,0.60,0.26,0.05,0.07,26%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Viva,TE,,,277,0.96,170.2,0.86,73%,117.2,0.56,0.37,0.06,0.05,29%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,LuoK1ng,TE,,,277,0.96,164.6,0.89,72%,115.4,0.60,0.33,0.07,0.08,30%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,SiuFatBB,WOL,,,289,0.95,152.1,0.87,71%,107.0,0.54,0.29,0.05,0.03,30%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,WsLeo,XLG,,,293,0.95,184.6,0.97,75%,124.9,0.63,0.31,0.08,0.06,24%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,GREEN,NOVA,,,148,0.93,214.7,0.97,64%,137.0,0.76,0.19,0.12,0.11,31%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,GuanG,NOVA,,,148,0.93,204.6,0.97,60%,126.6,0.76,0.17,0.10,0.20,35%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,FengF,TE,,,277,0.93,196.2,0.99,71%,131.6,0.69,0.25,0.08,0.11,33%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,SpiritZ1,DRG,,,291,0.92,208.8,0.97,64%,135.1,0.76,0.22,0.14,0.16,32%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,coconut,JDG,,,357,0.92,155.8,0.83,68%,107.8,0.55,0.25,0.05,0.07,31%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,NoMan,XLG,,,293,0.91,189.6,1.04,66%,123.6,0.69,0.16,0.16,0.17,29%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,zhe,JDG,,,357,0.91,187.3,1.01,70%,110.9,0.67,0.24,0.13,0.17,21%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Abo,TEC,,,255,0.91,195.3,0.92,69%,120.0,0.67,0.21,0.17,0.12,28%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Au1,AG,,,264,0.90,174.9,0.88,69%,119.9,0.60,0.33,0.07,0.07,23%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,sScary,FPX,,,141,0.90,172.9,0.72,70%,112.9,0.55,0.41,0.08,0.05,24%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,bud,BLG,,,435,0.89,162.8,0.83,67%,111.5,0.58,0.28,0.03,0.09,29%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Ezeir,NOVA,,,148,0.89,164.3,0.73,59%,116.7,0.54,0.26,0.07,0.06,29%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,nobody,EDG,,,400,0.89,180.8,0.89,66%,121.1,0.63,0.22,0.06,0.06,31%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Biank,BLG,,,201,0.88,158.7,0.79,71%,108.6,0.56,0.16,0.08,0.08,22%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Flex1n,DRG,,,291,0.85,173.1,0.80,70%,112.7,0.59,0.38,0.08,0.07,28%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Spring,WOL,,,289,0.83,182.9,0.84,66%,111.3,0.63,0.27,0.09,0.13,24%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Akeman,DRG,,,291,0.82,185.7,0.82,66%,123.7,0.64,0.21,0.17,0.18,29%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,heybay,NOVA,,,148,0.74,157.7,0.69,65%,99.2,0.50,0.28,0.02,0.14,25%,
kickoff_china_2026,VCT 2026: China Kickoff,2026,china,kickoff,Life,FPX,,,141,0.65,162.9,0.63,64%,118.9,0.55,0.20,0.13,0.23,34%,
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,sambae,Dadd,,,23,1.66,307.0,1.93,78%,195.7,1.17,0.39,0.04,0.00,68%,
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,k3ni,HEHE,,,170,1.44,266.6,1.64,84%,179.3,0.95,0.25,0.09,0.01,39%,17%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Cfax,Pope,,,97,1.40,286.4,1.49,84%,179.4,1.00,0.27,0.09,0.06,35%,20%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,foreign,Youn,,,241,1.37,260.2,1.46,80%,167.2,0.90,0.45,0.10,0.07,34%,12%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,38antmo,grou,,,43,1.34,269.0,1.55,79%,186.9,1.05,0.44,0.02,0.02,36%,33%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,traded,Dadd,,,159,1.34,294.1,1.45,77%,189.1,1.08,0.21,0.16,0.12,32%,24%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,bones,Curr,,,199,1.33,261.1,1.63,78%,164.9,0.94,0.27,0.15,0.07,27%,30%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,exa,ABC,,,160,1.31,248.3,1.34,81%,157.0,0.84,0.54,0.11,0.06,29%,15%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Izo,Mann,,,210,1.30,255.2,1.38,78%,160.0,0.87,0.34,0.10,0.05,33%,15%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,huphh,PG,,,301,1.26,237.1,1.32,80%,155.6,0.85,0.35,0.14,0.11,25%,18%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,RetrQ,Krus,,,130,1.24,259.7,1.40,69%,161.1,0.92,0.15,0.16,0.08,28%,25%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Bearrett,grou,,,209,1.24,230.7,1.33,85%,154.0,0.82,0.32,0.05,0.03,33%,30%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,WicK,John,,,239,1.24,225.1,1.27,77%,151.4,0.84,0.32,0.10,0.06,29%,20%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,sorex,happ,,,112,1.22,210.5,1.33,80%,140.9,0.82,0.28,0.07,0.06,37%,14%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Firewolf,InCo,,,135,1.22,241.3,1.25,74%,156.7,0.84,0.28,0.10,0.04,25%,14%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,nasty,PG,,,43,1.22,229.5,1.35,79%,149.9,0.81,0.21,0.09,0.05,23%,40%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,dunks,Empi,,,124,1.22,257.3,1.20,64%,174.0,0.94,0.11,0.13,0.11,31%,17%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,shawz,grou,,,260,1.22,264.8,1.38,75%,160.1,0.92,0.23,0.22,0.16,27%,39%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Boni,Rise,,,170,1.21,235.4,1.30,79%,153.7,0.88,0.23,0.18,0.18,23%,14%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,LIAN,Lebr,,,223,1.21,242.4,1.21,74%,155.8,0.84,0.35,0.10,0.09,31%,14%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,vita,Youn,,,197,1.21,237.8,1.39,80%,152.2,0.88,0.27,0.14,0.10,27%,33%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,KING VINNY,Krus,,,64,1.20,239.0,1.15,75%,168.8,0.83,0.19,0.09,0.13,33%,17%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,MKY,Hidd,,,68,1.20,285.3,1.09,65%,173.2,0.93,0.15,0.13,0.09,35%,6%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Fair,grou,,,134,1.19,245.9,1.27,71%,163.6,0.91,0.19,0.19,0.17,32%,10%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,zaj,G KE,,,185,1.19,244.9,1.24,73%,161.0,0.85,0.19,0.13,0.10,33%,33%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Wildfire,Curr,,,90,1.19,204.0,1.22,80%,134.9,0.73,0.32,0.04,0.04,39%,6%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Katashio,Krus,,,114,1.19,221.5,1.20,77%,133.1,0.80,0.46,0.08,0.02,21%,11%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Weegle,happ,,,76,1.19,197.3,1.36,79%,129.4,0.75,0.26,0.04,0.07,23%,22%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,RayUndaunted,Mann,,,210,1.18,238.9,1.27,71%,146.5,0.83,0.18,0.10,0.10,17%,25%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,practo,Rise,,,170,1.18,223.8,1.18,79%,143.9,0.76,0.36,0.05,0.05,30%,18%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Kouf,COO,,,149,1.18,209.0,1.15,74%,138.9,0.72,0.30,0.09,0.05,18%,27%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Zamal,COO,,,149,1.18,257.3,1.24,74%,167.4,0.89,0.18,0.21,0.11,35%,
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,zestyahhlizard35,grou,,,89,1.18,213.8,1.24,84%,146.1,0.75,0.35,0.04,0.03,31%,30%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Tuna,X8,,,102,1.17,228.8,1.08,68%,154.2,0.76,0.27,0.06,0.03,28%,13%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,litshii,Fish,,,96,1.17,233.0,1.21,74%,145.7,0.84,0.30,0.05,0.05,29%,13%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,curry,Curr,,,255,1.17,237.6,1.33,76%,156.3,0.85,0.29,0.13,0.10,31%,29%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,c0n,Lebr,,,223,1.16,208.3,1.24,70%,142.5,0.78,0.21,0.11,0.06,35%,19%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,sherb,Nost,,,239,1.16,219.8,1.22,71%,144.9,0.82,0.21,0.11,0.06,30%,14%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,milan,Mila,,,208,1.15,222.8,1.11,70%,145.3,0.76,0.28,0.05,0.07,19%,24%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,flyuh,ABC,,,160,1.15,202.4,1.23,76%,134.1,0.73,0.38,0.04,0.06,31%,8%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,sacred,Youn,,,241,1.15,221.1,1.25,71%,139.9,0.80,0.32,0.10,0.08,25%,33%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,moose,ABC,,,160,1.15,210.3,1.26,76%,141.1,0.76,0.20,0.11,0.04,22%,13%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Klamran,Mann,,,50,1.15,238.0,1.11,66%,142.8,0.80,0.38,0.16,0.16,21%,13%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,OneSnipeKO,Pope,,,120,1.14,228.7,1.17,73%,146.7,0.82,0.23,0.18,0.16,24%,
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,XIANGLING,ROSO,,,195,1.14,251.6,1.18,75%,161.9,0.89,0.27,0.11,0.08,49%,5%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,MONKEY BUSINESS,PG,,,282,1.14,226.8,1.20,73%,145.5,0.80,0.25,0.09,0.08,36%,14%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Muddy,Krus,,,113,1.14,234.0,1.27,80%,144.2,0.83,0.14,0.18,0.14,33%,
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,snackbox,HEHE,,,62,1.13,223.3,1.14,82%,143.3,0.79,0.19,0.05,0.03,25%,7%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Kess,ABC,,,160,1.13,207.9,1.16,76%,136.2,0.73,0.39,0.09,0.06,25%,6%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Logan,good,,,299,1.12,227.6,1.16,78%,154.7,0.81,0.28,0.09,0.08,31%,20%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,om3y,K9 U,,,204,1.12,218.0,1.17,71%,143.5,0.77,0.19,0.11,0.11,35%,36%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,FADE IS HOT,John,,,239,1.11,239.7,1.10,72%,160.7,0.80,0.30,0.12,0.08,22%,8%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,semik,good,,,299,1.11,212.9,1.19,72%,139.5,0.79,0.19,0.14,0.09,33%,16%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,tonza,PG,,,301,1.11,242.1,1.15,75%,159.4,0.83,0.36,0.16,0.12,29%,21%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Contair,Pope,,,100,1.09,199.0,1.14,75%,126.1,0.72,0.32,0.06,0.04,37%,13%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Jackk,Curr,,,221,1.09,187.8,1.17,78%,122.8,0.66,0.30,0.05,0.04,22%,29%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Michael Scarn,Juli,,,111,1.09,238.0,1.00,71%,155.4,0.81,0.29,0.13,0.06,25%,5%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,taiga,G KE,,,138,1.09,204.4,1.19,75%,135.2,0.68,0.25,0.09,0.05,19%,13%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,sonofcar,ABC,,,160,1.07,260.0,1.16,72%,166.3,0.86,0.19,0.23,0.22,26%,50%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,jakee,Rise,,,170,1.07,261.4,1.11,74%,167.6,0.92,0.32,0.09,0.08,30%,22%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,enzo,good,,,299,1.07,231.1,1.07,76%,145.7,0.82,0.39,0.11,0.08,26%,12%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,S1ay3rr,HEHE,,,232,1.07,227.9,1.09,67%,147.4,0.80,0.21,0.16,0.18,27%,8%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,Choomji,PUGP,,,73,1.06,237.3,0.94,71%,153.5,0.79,0.29,0.07,0.05,33%,15%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,hieu,Curr,,,255,1.06,253.9,1.20,76%,170.0,0.91,0.24,0.19,0.19,39%,20%
masters_santiago_2026,Masters Santiago 2026,2026,intl,masters,VantiK,Mann,,,210,1.06,202.9,1.07,74%,131.6,0.71,0.39,0.05,0.06,31%,18%
